X,Y,OBJECTID,NCESSCH,SURVYEAR,STABR,LEAID,ST_LEAID,LEA_NAME,SCH_NAME,LSTREET1,LSTREET2,LCITY,LSTATE,LZIP,LZIP4,PHONE,CHARTER_TEXT,MAGNET_TEXT,VIRTUAL,GSLO,GSHI,SCHOOL_LEVEL,TITLEI,STITLEI,STATUS,SCHOOL_TYPE_TEXT,SY_STATUS_TEXT,ULOCALE,NMCNTY,TOTFRL,FRELCH,REDLCH,PK,KG,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,UG,AE,TOTMENROL,TOTFENROL,TOTAL,MEMBER,FTE,STUTERATIO,AMALM,AMALF,AM,ASALM,ASALF,AS,BLALM,BLALF,BL,HPALM,HPALF,HP,HIALM,HIALF,HI,TRALM,TRALF,TR,WHALM,WHALF,WH,LATCOD,LONCOD
-122.4998,45.7364,94600,530357000000.0,2020-2021,WA,5303570,WA-06098,Hockinson School District,Hockinson High School,16819 NE 159 ST,,BRUSH PRAIRIE,WA,98606,    ,(360)448-6450,No,No,Not Virtual,9,12,High,1-Yes,2-No,1,Regular school,Currently operational ,41-Rural: Fringe,Clark County,106.0,70.0,36.0,,,,,,,,,,,167.0,165.0,169.0,159.0,,,,,,660.0,660.0,29.29000092,22.53,2.0,1.0,3.0,7.0,13.0,20.0,6.0,1.0,7.0,,1.0,1.0,13.0,20.0,33.0,14.0,6.0,20.0,296.0,280.0,576.0,45.7364,-122.4998
-123.9109,46.9836,94604,530366000000.0,2020-2021,WA,5303660,WA-14028,Hoquiam School District,Hoquiam High School,501 W. Emerson,,Hoquiam,WA,98550,    ,(360)538-8210,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,33-Town: Remote,Grays Harbor County,275.0,256.0,19.0,,,,,,,,,,,118.0,115.0,108.0,106.0,,,,,,447.0,447.0,21.39999962,20.89,11.0,13.0,24.0,3.0,,3.0,2.0,,2.0,,,,39.0,39.0,78.0,13.0,17.0,30.0,159.0,150.0,309.0,46.9836,-123.9109
-122.0278,47.522573,94614,530375000000.0,2020-2021,WA,5303750,WA-17411,Issaquah School District,Issaquah High School,700 2ND AVE SE,,ISSAQUAH,WA,98027,4319,(425)837-6000,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,21-Suburb: Large,King County,221.0,182.0,39.0,,,,,,,,,,,640.0,635.0,614.0,615.0,,,,,,2504.0,2504.0,111.9000015,22.38,2.0,5.0,7.0,353.0,346.0,699.0,33.0,26.0,59.0,7.0,6.0,13.0,114.0,87.0,201.0,82.0,100.0,182.0,655.0,688.0,1343.0,47.522573,-122.027799
-122.1176,47.4798,94616,530375000000.0,2020-2021,WA,5303750,WA-17411,Issaquah School District,Liberty Sr High School,16655 SE 136TH ST,,RENTON,WA,98059,6950,(425)837-4800,No,No,Supplemental Virtual,9,12,High,1-Yes,2-No,1,Regular school,Currently operational ,21-Suburb: Large,King County,168.0,118.0,50.0,,,,,,,,,,,402.0,345.0,369.0,393.0,,,,,,1509.0,1509.0,68.66999817,21.97,,1.0,1.0,182.0,182.0,364.0,14.0,16.0,30.0,3.0,2.0,5.0,93.0,80.0,173.0,66.0,54.0,120.0,405.0,411.0,816.0,47.4798,-122.1176
-122.032,47.6001,94629,530375000000.0,2020-2021,WA,5303750,WA-17411,Issaquah School District,Skyline High School,1122 228TH AVE SE,,SAMMAMISH,WA,98075,9509,(425)837-7700,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,21-Suburb: Large,King County,85.0,57.0,28.0,,,,,,,,,,,540.0,571.0,552.0,539.0,,,,,,2202.0,2202.0,100.9300003,21.82,,,,424.0,415.0,839.0,15.0,12.0,27.0,4.0,1.0,5.0,82.0,81.0,163.0,71.0,64.0,135.0,545.0,488.0,1033.0,47.6001,-122.032
-122.03431,47.526709,94636,530375000000.0,2020-2021,WA,5303750,WA-17411,Issaquah School District,Gibson Ek High School,379 1st PL SE,,Issaquah,WA,98027,    ,(425)837-6350,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,21-Suburb: Large,King County,12.0,11.0,1.0,,,,,,,,,,,45.0,39.0,37.0,41.0,,,,,,162.0,162.0,14.0,11.57,,1.0,1.0,7.0,8.0,15.0,2.0,1.0,3.0,,,,7.0,6.0,13.0,3.0,6.0,9.0,59.0,62.0,121.0,47.526709,-122.034312
-122.83937,46.008516,94641,530381000000.0,2020-2021,WA,5303810,WA-08402,Kalama School District,Kalama High School,548 China Garden Road,,Kalama,WA,98625,    ,(360)673-5212,No,No,Not Virtual,9,12,High,1-Yes,2-No,1,Regular school,Currently operational ,41-Rural: Fringe,Cowlitz County,94.0,76.0,18.0,,,,,,,,,,,87.0,84.0,76.0,85.0,,,,,,332.0,332.0,14.89999962,22.28,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,,2.0,2.0,10.0,27.0,37.0,8.0,2.0,10.0,167.0,111.0,278.0,46.008516,-122.839368
-119.18811,46.217005,94649,530393000000.0,2020-2021,WA,5303930,WA-03017,Kennewick School District,Kamiakin High School,600 NORTH ARTHUR STREET,,KENNEWICK,WA,99336,2196,(509)734-3500,No,No,Not Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,13-City: Small,Benton County,757.0,627.0,130.0,,,,,,,,,,,499.0,473.0,419.0,440.0,,,,,,1831.0,1831.0,78.48000336,23.33,4.0,5.0,9.0,12.0,25.0,37.0,27.0,26.0,53.0,1.0,1.0,2.0,227.0,262.0,489.0,47.0,42.0,89.0,617.0,533.0,1150.0,46.217005,-119.188111
-119.12661,46.206211,94650,530393000000.0,2020-2021,WA,5303930,WA-03017,Kennewick School District,Kennewick High School,201 S Garfield St,,Kennewick,WA,99336,    ,(509)222-7100,No,No,Not Virtual,9,12,High,1-Yes,2-No,1,Regular school,Currently operational ,13-City: Small,Benton County,1106.0,971.0,135.0,,,,,,,,,,,458.0,376.0,424.0,387.0,,,,,,1645.0,1645.0,73.0,22.53,4.0,4.0,8.0,26.0,25.0,51.0,15.0,17.0,32.0,3.0,1.0,4.0,446.0,411.0,857.0,36.0,28.0,64.0,322.0,307.0,629.0,46.206211,-119.126608
-119.19483,46.179459,94662,530393000000.0,2020-2021,WA,5303930,WA-03017,Kennewick School District,Southridge High School,3320 Southridge Boulevard,,KENNEWICK,WA,99338,1976,(509)734-3800,No,No,Not Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,41-Rural: Fringe,Benton County,917.0,756.0,161.0,,,,,,,,,,,454.0,457.0,431.0,422.0,,,,,,1764.0,1764.0,73.40000153,24.03,2.0,4.0,6.0,26.0,16.0,42.0,22.0,18.0,40.0,6.0,7.0,13.0,289.0,274.0,563.0,50.0,39.0,89.0,524.0,485.0,1009.0,46.179459,-119.194826
-119.18326,46.200286,94668,530393000000.0,2020-2021,WA,5303930,WA-03017,Kennewick School District,Legacy High School,4624 W 10th Ave,,KENNEWICK,WA,99338,    ,(509)222-6552,No,No,Not Virtual,6,12,High,1-Yes,2-No,1,Alternative Education School,Currently operational ,13-City: Small,Benton County,115.0,104.0,11.0,,,,,,,,0.0,2.0,6.0,8.0,18.0,35.0,99.0,,,,,,168.0,168.0,10.0,16.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,37.0,40.0,77.0,3.0,3.0,6.0,31.0,49.0,80.0,46.200286,-119.183263
-122.2073,47.3737,94681,530396000000.0,2020-2021,WA,5303960,WA-17415,Kent School District,Kent-Meridian High School,10020 SE 256th ST,,Kent,WA,98030,6408,(253)373-7405,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,12-City: Mid-size,King County,1452.0,1231.0,221.0,,,,,,,,,,,582.0,500.0,475.0,486.0,,,,,,2043.0,2043.0,95.13999939,21.47,,1.0,1.0,229.0,193.0,422.0,183.0,195.0,378.0,48.0,42.0,90.0,348.0,329.0,677.0,79.0,70.0,149.0,178.0,147.0,325.0,47.3737,-122.2073
-122.174,47.4168,94682,530396000000.0,2020-2021,WA,5303960,WA-17415,Kent School District,Kentridge High School,12430 SE 208th ST,,Kent,WA,98031,2231,(253)373-7345,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,12-City: Mid-size,King County,668.0,504.0,164.0,,,,,,,,,,,532.0,472.0,539.0,459.0,,,,,,2002.0,2002.0,81.98000336,24.42,2.0,2.0,4.0,320.0,293.0,613.0,111.0,115.0,226.0,14.0,11.0,25.0,166.0,145.0,311.0,111.0,97.0,208.0,314.0,300.0,614.0,47.4168,-122.174
-122.1198,47.3703,94700,530396000000.0,2020-2021,WA,5303960,WA-17415,Kent School District,Kentwood High School,25800 164th Ave SE,,Covington,WA,98042,8248,(253)373-7680,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,21-Suburb: Large,King County,750.0,600.0,150.0,,,,,,,,,,,480.0,418.0,505.0,437.0,,,,,,1840.0,1840.0,76.90000153,23.93,2.0,1.0,3.0,254.0,199.0,453.0,101.0,81.0,182.0,19.0,21.0,40.0,176.0,169.0,345.0,88.0,79.0,167.0,335.0,315.0,650.0,47.3703,-122.1198
-122.0573,47.3314,94710,530396000000.0,2020-2021,WA,5303960,WA-17415,Kent School District,Kentlake High School,21401 SE Falcon Way,,Kent,WA,98042,5939,(253)373-4900,No,No,Supplemental Virtual,9,12,High,1-Yes,2-No,1,Regular school,Currently operational ,21-Suburb: Large,King County,652.0,522.0,130.0,,,,,,,,,,,389.0,382.0,374.0,353.0,,,,,,1498.0,1498.0,72.76000214,20.59,2.0,4.0,6.0,87.0,86.0,173.0,65.0,75.0,140.0,17.0,9.0,26.0,161.0,157.0,318.0,59.0,75.0,134.0,383.0,318.0,701.0,47.3314,-122.0573
-122.1939,47.3665,94715,530396000000.0,2020-2021,WA,5303960,WA-17415,Kent School District,Kent Phoenix Academy,11000 SE 264th St,,Kent,WA,98030,7717,(253)373-7542,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Alternative Education School,Currently operational ,12-City: Mid-size,King County,100.0,81.0,19.0,,,,,,,,,,,18.0,39.0,64.0,108.0,,,,,,229.0,229.0,12.0,19.08,1.0,,1.0,6.0,12.0,18.0,10.0,12.0,22.0,,2.0,2.0,23.0,34.0,57.0,7.0,23.0,30.0,44.0,55.0,99.0,47.3665,-122.1939
-122.20167,47.371002,94717,530396000000.0,2020-2021,WA,5303960,WA-17415,Kent School District,Individualized Graduation & Degree Program,25668 104TH AVE SE,25672 104th Ave SE,Kent,WA,98030,7610,(253)373-4723,No,No,Virtual with face to face options,9,12,High,1-Yes,1-Yes,1,Alternative Education School,Currently operational ,12-City: Mid-size,King County,157.0,143.0,14.0,,,,,,,,,,,0.0,0.0,14.0,257.0,,,,,,271.0,271.0,6.96999979,38.88,0.0,0.0,0.0,6.0,7.0,13.0,21.0,23.0,44.0,3.0,4.0,7.0,47.0,50.0,97.0,16.0,10.0,26.0,37.0,47.0,84.0,47.371002,-122.201667
-118.0589,48.6002,94721,530399000000.0,2020-2021,WA,5303990,WA-33212,Kettle Falls School District,Kettle Falls High School,1275 JUNIPER ST,,KETTLE FALLS,WA,99141,    ,(509)738-6388,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,42-Rural: Distant,Stevens County,139.0,109.0,30.0,,,,,,,,,,,72.0,58.0,72.0,56.0,,,,,,258.0,258.0,12.30000019,20.98,6.0,2.0,8.0,,1.0,1.0,,1.0,1.0,,,,8.0,9.0,17.0,7.0,13.0,20.0,99.0,111.0,210.0,48.6002,-118.0589
-118.05579,48.602584,94722,530399000000.0,2020-2021,WA,5303990,WA-33212,Kettle Falls School District,Columbia Virtual Academy - Kettle Falls,W 105 11th Street,,Kettle Falls,WA,99141,    ,(509)738-6625,No,No,Virtual with face to face options,9,12,High,2-No,N,1,Alternative Education School,Currently operational ,42-Rural: Distant,Stevens County,49.0,45.0,4.0,,,,,,,,,,,117.0,127.0,60.0,67.0,,,,,,371.0,371.0,9.399999619,39.47,2.0,1.0,3.0,11.0,3.0,14.0,,5.0,5.0,,2.0,2.0,22.0,28.0,50.0,16.0,11.0,27.0,124.0,145.0,269.0,48.602584,-118.055786
-119.49533,46.275259,94724,530402000000.0,2020-2021,WA,5304020,WA-03052,Kiona-Benton City School District,Kiona-Benton City High School,1205 Horne Drive,,Benton City,WA,99320,9705,(509)588-2140,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,31-Town: Fringe,Benton County,274.0,254.0,20.0,,,,,,,,,1.0,1.0,110.0,86.0,91.0,110.0,,,,,,399.0,399.0,22.60000038,17.65,1.0,1.0,2.0,,2.0,2.0,,,,,1.0,1.0,93.0,89.0,182.0,4.0,4.0,8.0,115.0,87.0,202.0,46.275259,-119.495328
-120.42662,46.990126,94729,530405000000.0,2020-2021,WA,5304050,WA-19403,Kittitas School District,Kittitas High School,7571 Kittitas Highway,,Kittitas,WA,98934,1079,(855)380-8848,No,No,Not Virtual,6,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,42-Rural: Distant,Kittitas County,182.0,137.0,45.0,,,,,,,,50.0,49.0,44.0,58.0,52.0,51.0,73.0,,,,,,377.0,377.0,21.30999947,17.69,,,,1.0,2.0,3.0,,2.0,2.0,,,,50.0,46.0,96.0,1.0,2.0,3.0,130.0,143.0,273.0,46.990126,-120.426615
-122.48979,48.395583,94734,530411000000.0,2020-2021,WA,5304110,WA-29311,La Conner School District,La Conner High School,307 N. 6th. St.,,LA CONNER,WA,98257,2103,(360)466-3173,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,31-Town: Fringe,Skagit County,123.0,112.0,11.0,,,,,,,,,,,50.0,52.0,65.0,68.0,,,,,,235.0,235.0,12.19999981,19.26,34.0,36.0,70.0,,1.0,1.0,,,,,,,13.0,16.0,29.0,9.0,8.0,17.0,61.0,57.0,118.0,48.395583,-122.489791
-122.6568,45.8653,94740,530417000000.0,2020-2021,WA,5304170,WA-06101,La Center School District,La Center High School,725 Highland Road,,La Center,WA,98629,    ,(360)263-1700,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,41-Rural: Fringe,Clark County,100.0,82.0,18.0,,,,,,,,,,,125.0,126.0,133.0,117.0,,,,,,501.0,501.0,25.20000076,19.88,2.0,3.0,5.0,,4.0,4.0,2.0,1.0,3.0,,,,28.0,11.0,39.0,11.0,8.0,19.0,228.0,203.0,431.0,45.8653,-122.6568
-122.0801,48.024,94746,530420000000.0,2020-2021,WA,5304200,WA-31004,Lake Stevens School District,Lake Stevens Sr High School,2908 113th Ave NE,,Lake Stevens,WA,98258,    ,(425)335-1515,No,No,Supplemental Virtual,10,12,High,2-No,N,1,Regular school,Currently operational ,22-Suburb: Mid-size,Snohomish County,451.0,340.0,111.0,,,,,,,,,,,,732.0,660.0,642.0,,,,,,2034.0,2034.0,85.06999969,23.91,3.0,1.0,4.0,58.0,49.0,107.0,25.0,14.0,39.0,8.0,6.0,14.0,166.0,138.0,304.0,100.0,75.0,175.0,722.0,669.0,1391.0,48.024,-122.0801
-122.1988,47.7152,94769,530423000000.0,2020-2021,WA,5304230,WA-17414,Lake Washington School District,Juanita High School,10601 NE 132ND,,Kirkland,WA,98034,2872,(425)936-1600,No,No,Not Virtual,9,12,High,1-Yes,2-No,1,Regular school,Currently operational ,21-Suburb: Large,King County,324.0,279.0,45.0,,,,,,,,,,,420.0,420.0,377.0,354.0,,,,,,1571.0,1571.0,82.91999817,18.95,1.0,1.0,2.0,133.0,130.0,263.0,31.0,22.0,53.0,2.0,2.0,4.0,115.0,126.0,241.0,89.0,83.0,172.0,439.0,397.0,836.0,47.7152,-122.1988
-122.18122,47.672578,94773,530423000000.0,2020-2021,WA,5304230,WA-17414,Lake Washington School District,Lake Washington High School,12033 NE 80TH,,Kirkland,WA,98033,8117,(425)936-1700,No,No,Supplemental Virtual,9,12,High,1-Yes,2-No,1,Regular school,Currently operational ,21-Suburb: Large,King County,238.0,194.0,44.0,,,,,,,,,,,557.0,454.0,436.0,451.0,,,,,,1898.0,1898.0,90.30999756,21.02,3.0,1.0,4.0,153.0,129.0,282.0,25.0,24.0,49.0,2.0,,2.0,145.0,107.0,252.0,87.0,82.0,169.0,579.0,560.0,1139.0,47.672578,-122.181218
-122.1066,47.6952,94778,530423000000.0,2020-2021,WA,5304230,WA-17414,Lake Washington School District,Redmond High School,17272 NE 104th,,Redmond,WA,98052,2813,(425)936-1800,No,No,Not Virtual,9,12,High,1-Yes,2-No,1,Regular school,Currently operational ,13-City: Small,King County,270.0,219.0,51.0,,,,,,,,,,,539.0,545.0,553.0,509.0,,,,,,2146.0,2146.0,102.4499969,20.95,4.0,,4.0,302.0,337.0,639.0,37.0,39.0,76.0,1.0,1.0,2.0,153.0,121.0,274.0,90.0,74.0,164.0,511.0,475.0,986.0,47.6952,-122.1066
-122.03122,47.613559,94784,530423000000.0,2020-2021,WA,5304230,WA-17414,Lake Washington School District,Eastlake High School,400 228th NE,,Sammamish,WA,98074,7209,(425)936-1500,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,21-Suburb: Large,King County,78.0,67.0,11.0,,,,,,,,,,,551.0,585.0,550.0,547.0,,,,,,2233.0,2233.0,106.5800018,20.95,,3.0,3.0,306.0,324.0,630.0,16.0,12.0,28.0,1.0,,1.0,88.0,83.0,171.0,80.0,66.0,146.0,636.0,615.0,1251.0,47.613559,-122.031221
-122.19179,47.663929,94798,530423000000.0,2020-2021,WA,5304230,WA-17414,Lake Washington School District,International Community School,11133 NE 65th ST,,Kirkland,WA,98033,7116,(425)936-2380,No,Yes,Supplemental Virtual,6,12,High,2-No,N,1,Alternative Education School,Currently operational ,21-Suburb: Large,King County,13.0,9.0,4.0,,,,,,,,75.0,70.0,78.0,41.0,53.0,45.0,50.0,,,,,,412.0,412.0,24.0,17.17,,,,100.0,124.0,224.0,,3.0,3.0,,1.0,1.0,11.0,7.0,18.0,16.0,10.0,26.0,69.0,71.0,140.0,47.663929,-122.191793
-122.03734,47.648676,94809,530423000000.0,2020-2021,WA,5304230,WA-17414,Lake Washington School District,Nikola Tesla STEM High School,4301 228th Ave NE,,Redmond,WA,98053,8333,(425)936-2770,No,Yes,Supplemental Virtual,9,12,High,2-No,N,1,Alternative Education School,Currently operational ,21-Suburb: Large,King County,10.0,7.0,3.0,,,,,,,,,,,161.0,157.0,146.0,142.0,,,,,,606.0,606.0,29.69000053,20.41,,,,222.0,177.0,399.0,,1.0,1.0,,,,14.0,7.0,21.0,17.0,10.0,27.0,95.0,63.0,158.0,47.648676,-122.03734
-122.21315,48.150119,94816,530426000000.0,2020-2021,WA,5304260,WA-31306,Lakewood School District,Lakewood High School,17023 11th Ave NE,,Arlington,WA,98223,    ,(360)652-4505,No,No,Not Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,22-Suburb: Mid-size,Snohomish County,279.0,217.0,62.0,,,,,,,,,,,229.0,182.0,214.0,166.0,,,,,,791.0,791.0,30.10000038,26.28,2.0,2.0,4.0,2.0,13.0,15.0,8.0,5.0,13.0,4.0,11.0,15.0,71.0,66.0,137.0,62.0,46.0,108.0,276.0,223.0,499.0,48.150119,-122.21315
-117.3191,47.3841,94820,530438000000.0,2020-2021,WA,5304380,WA-32362,Liberty School District,Liberty High School,6404 E SPANGLE-WAVERLY RD,,SPANGLE,WA,99031,9797,(509)245-3229,No,No,Supplemental Virtual,9,12,High,1-Yes,2-No,1,Regular school,Currently operational ,42-Rural: Distant,Spokane County,57.0,39.0,18.0,,,,,,,,,,,49.0,41.0,44.0,51.0,,,,,,185.0,185.0,10.82999992,17.08,,,,1.0,2.0,3.0,,3.0,3.0,,,,10.0,2.0,12.0,4.0,2.0,6.0,86.0,75.0,161.0,47.3841,-117.3191
-122.9363,46.1448,94828,530447000000.0,2020-2021,WA,5304470,WA-08122,Longview School District,Mark Morris High School,1602 Mark Morris Court,,Longview,WA,98632,3926,(360)575-7663,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,13-City: Small,Cowlitz County,404.0,338.0,66.0,,,,,,,,,,,245.0,220.0,207.0,205.0,,,,,,877.0,877.0,44.43999863,19.73,5.0,8.0,13.0,6.0,11.0,17.0,3.0,,3.0,1.0,1.0,2.0,91.0,89.0,180.0,31.0,38.0,69.0,304.0,289.0,593.0,46.1448,-122.9363
-122.9567,46.14,94832,530447000000.0,2020-2021,WA,5304470,WA-08122,Longview School District,R A Long High School,2903 Nichols Blvd.,,Longview,WA,98632,2704,(360)575-7225,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,13-City: Small,Cowlitz County,579.0,482.0,97.0,,,,,,,,,,,262.0,228.0,210.0,199.0,,,,,,899.0,899.0,42.13999939,21.33,10.0,9.0,19.0,11.0,13.0,24.0,5.0,8.0,13.0,9.0,7.0,16.0,105.0,118.0,223.0,31.0,27.0,58.0,269.0,277.0,546.0,46.14,-122.9567
-122.95728,46.139309,94840,530447000000.0,2020-2021,WA,5304470,WA-08122,Longview School District,Discovery High School,2742 Harding Blvd,,Longview,WA,98632,    ,(360)414-2920,No,No,Supplemental Virtual,9,12,High,1-Yes,2-No,1,Alternative Education School,Currently operational ,13-City: Small,Cowlitz County,74.0,66.0,8.0,,,,,,,,,,,0.0,12.0,15.0,73.0,,,,,,100.0,100.0,6.599999905,15.15,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,11.0,13.0,24.0,3.0,3.0,6.0,27.0,38.0,65.0,46.139309,-122.957281
-122.8979,48.4921,94845,530453000000.0,2020-2021,WA,5304530,WA-28144,Lopez School District,Lopez Middle High School,86 School Road,,Lopez Island,WA,98261,    ,(360)468-2202,No,No,Supplemental Virtual,6,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,42-Rural: Distant,San Juan County,62.0,52.0,10.0,,,,,,,,21.0,18.0,28.0,17.0,19.0,17.0,9.0,,,,,,129.0,129.0,9.899999619,13.03,1.0,,1.0,1.0,4.0,5.0,,,,,,,17.0,23.0,40.0,1.0,2.0,3.0,49.0,30.0,79.0,48.4921,-122.8979
-121.9524,47.7357,94850,530456000000.0,2020-2021,WA,5304560,WA-17407,Riverview School District,Cedarcrest High School,29000 NE 150th St,,Duvall,WA,98019,8519,(425)844-4800,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,21-Suburb: Large,King County,103.0,74.0,29.0,,,,,,,,,,,243.0,259.0,201.0,244.0,,,,,,947.0,947.0,46.16999817,20.51,,2.0,2.0,11.0,19.0,30.0,2.0,6.0,8.0,1.0,1.0,2.0,67.0,62.0,129.0,20.0,30.0,50.0,361.0,360.0,721.0,47.7357,-121.9524
-122.4279,48.9522,94862,530462000000.0,2020-2021,WA,5304620,WA-37504,Lynden School District,Lynden High School,1201 BRADLEY RD,,LYNDEN,WA,98264,    ,(360)354-4401,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,41-Rural: Fringe,Whatcom County,283.0,217.0,66.0,,,,,,,,,,,249.0,234.0,250.0,253.0,,,,,,986.0,986.0,46.99000168,20.98,,2.0,2.0,11.0,15.0,26.0,5.0,5.0,10.0,3.0,1.0,4.0,130.0,126.0,256.0,23.0,23.0,46.0,346.0,296.0,642.0,48.9522,-122.4279
-119.99473,46.212113,94869,530465000000.0,2020-2021,WA,5304650,WA-39120,Mabton School District,Mabton Jr. Sr. High,500 B St.,,Mabton,WA,98935,    ,(509)894-4951,No,Yes,Not Virtual,7,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,32-Town: Distant,Yakima County,337.0,334.0,3.0,,,,,,,,,68.0,65.0,70.0,54.0,69.0,48.0,,,,,,374.0,374.0,22.01000023,16.99,1.0,,1.0,,,,,,,,,,178.0,181.0,359.0,,,,5.0,6.0,11.0,46.212113,-119.994731
-120.15335,47.891461,94873,530474000000.0,2020-2021,WA,5304740,WA-04019,Manson School District,Manson High School,1000 TOTEM POLE RD,,MANSON,WA,98831,    ,(509)687-9585,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,32-Town: Distant,Chelan County,138.0,108.0,30.0,,,,,,,,,,,63.0,45.0,52.0,56.0,,,,,,216.0,216.0,11.68999958,18.48,3.0,,3.0,,,,,1.0,1.0,,,,61.0,63.0,124.0,,3.0,3.0,46.0,39.0,85.0,47.891461,-120.153354
-117.7461,48.0598,94877,530483000000.0,2020-2021,WA,5304830,WA-33207,Mary Walker School District,Mary Walker High School,500 N 4TH ST,,SPRINGDALE,WA,99173,159,(509)258-4533,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,42-Rural: Distant,Stevens County,98.0,92.0,6.0,,,,,,,,,,,33.0,33.0,32.0,26.0,,,,,,124.0,124.0,6.849999905,18.1,15.0,5.0,20.0,,1.0,1.0,1.0,,1.0,,,,7.0,9.0,16.0,8.0,5.0,13.0,39.0,34.0,73.0,48.0598,-117.7461
-122.19844,48.06268,94898,530486000000.0,2020-2021,WA,5304860,WA-31025,Marysville School District,Legacy High School,7204 27th Ave NE,,Marysville,WA,98271,    ,(360)965-3000,No,Yes,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,22-Suburb: Mid-size,Snohomish County,153.0,131.0,22.0,,,,,,,,,,,44.0,83.0,75.0,83.0,,,,,,285.0,285.0,18.25,15.62,11.0,9.0,20.0,3.0,2.0,5.0,2.0,4.0,6.0,2.0,2.0,4.0,26.0,25.0,51.0,18.0,14.0,32.0,85.0,82.0,167.0,48.06268,-122.198435
-122.15467,48.096689,94900,530486000000.0,2020-2021,WA,5304860,WA-31025,Marysville School District,Marysville Pilchuck High School,5611 108th Street NE,,Marysville,WA,98271,    ,(360)965-2000,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,22-Suburb: Mid-size,Snohomish County,568.0,464.0,104.0,,,,,,,,,,,303.0,283.0,281.0,272.0,,,,,,1139.0,1139.0,56.40000153,20.2,37.0,29.0,66.0,31.0,25.0,56.0,14.0,9.0,23.0,8.0,4.0,12.0,176.0,160.0,336.0,65.0,53.0,118.0,278.0,249.0,527.0,48.096689,-122.154672
-122.17456,48.054822,94902,530486000000.0,2020-2021,WA,5304860,WA-31025,Marysville School District,Marysville NWESD 189 Youth Engagement,1605  7th Street,,Marysville,WA,98270,    ,(360)333-1520,No,No,Not Virtual,10,12,High,1-Yes,1-Yes,1,Alternative Education School,Currently operational ,22-Suburb: Mid-size,Snohomish County,49.0,44.0,5.0,,,,,,,,,,,,0.0,13.0,88.0,,,,,,101.0,101.0,,-1.0,2.0,1.0,3.0,4.0,1.0,5.0,2.0,2.0,4.0,0.0,2.0,2.0,14.0,15.0,29.0,4.0,7.0,11.0,24.0,22.0,46.0,48.054822,-122.174559
-122.11947,48.07498,94903,530486000000.0,2020-2021,WA,5304860,WA-31025,Marysville School District,Marysville Getchell High School,8301 84th St. NE,,Marysville,WA,98270,    ,(360)965-2602,No,No,Not Virtual,9,12,High,1-Yes,2-No,1,Regular school,Currently operational ,22-Suburb: Mid-size,Snohomish County,539.0,411.0,128.0,,,,,,,,,,,390.0,399.0,327.0,365.0,,,,,,1481.0,1481.0,56.90000153,26.03,21.0,23.0,44.0,95.0,67.0,162.0,15.0,21.0,36.0,6.0,7.0,13.0,176.0,159.0,335.0,64.0,70.0,134.0,385.0,372.0,757.0,48.07498,-122.119465
